threshold,oof_acc
0.5345000000000002,0.8066260209363856
0.5350000000000001,0.8066260209363856
0.5355000000000001,0.8072011963648913
0.5360000000000001,0.8065109858506845
0.5365000000000002,0.8063959507649833
0.5370000000000001,0.8063959507649833
0.5375000000000001,0.8065109858506845
0.5380000000000001,0.8068560911077879
0.5385000000000002,0.8070861612791902
0.5390000000000001,0.8073162314505924
0.5395000000000001,0.8072011963648913
0.5400000000000001,0.8074312665362936
0.5405000000000002,0.8074312665362936
0.5410000000000001,0.8075463016219947
0.5415000000000001,0.8075463016219947
0.5420000000000001,0.8073162314505924
0.5425000000000002,0.8073162314505924
0.5430000000000001,0.8074312665362936
0.5435000000000001,0.8075463016219947
0.5440000000000002,0.8075463016219947
0.5445000000000002,0.8074312665362936
0.5450000000000002,0.8074312665362936
0.5455000000000001,0.8076613367076958
0.5460000000000002,0.807776371793397
0.5465000000000002,0.8076613367076958
0.5470000000000002,0.807776371793397
0.5475000000000001,0.8081214770505004
0.5480000000000002,0.8081214770505004
0.5485000000000002,0.807776371793397
0.5490000000000002,0.807776371793397
0.5495000000000001,0.8074312665362936
0.5500000000000002,0.806971126193489
